EstimatedSalary,0,1,All
151978.36,1,0,1
152012.36,1,0,1
152039.67,1,0,1
152054.33,1,0,1
152097.02,1,0,1
152107.93,0,1,1
152108.47,1,0,1
152128.36,1,0,1
152153.74,1,0,1
152167.79,0,1,1
152210.81,1,0,1
152235.3,1,0,1
152273.57,1,0,1
152290.28,1,0,1
152298.28,1,0,1
152305.47,1,0,1
152323.04,1,0,1
152417.79,1,0,1
152417.97,1,0,1
152422.91,0,1,1
152450.84,0,1,1
152479.64,0,1,1
152491.22,1,0,1
152499.8,1,0,1
152541.89,0,1,1
152567.75,0,1,1
152577.62,1,0,1
152643.48,1,0,1
152665.85,1,0,1
152698.24,1,0,1
152723.23,1,0,1
152733.89,1,0,1
152740.16,1,0,1
152790.92,1,0,1
152821.12,0,1,1
152843.53,1,0,1
152845.99,1,0,1
152855.96,1,0,1
152872.39,1,0,1
152876.13,0,1,1
152880.07,0,1,1
152883.95,1,0,1
152884.85,1,0,1
152916.05,0,1,1
152944.39,1,0,1
152956.33,1,0,1
152979.14,1,0,1
152987.42,1,0,1
152992.04,1,0,1
152996.89,1,0,1
153012.13,1,0,1
153015.42,1,0,1
153036.97,1,0,1
153046.16,0,1,1
153059.62,1,0,1
153064.87,1,0,1
153080.4,0,1,1
153122.58,1,0,1
153122.73,1,0,1
153129.22,1,0,1
153157.97,1,0,1
153194.32,0,1,1
153228.0,1,0,1
153229.19,1,0,1
153237.59,1,0,1
153265.31,1,0,1
153269.98,1,0,1
153288.97,0,1,1
153295.0,1,0,1
153342.38,1,0,1
153356.8,0,1,1
153373.71,1,0,1
153383.54,0,1,1
153392.28,1,0,1
153400.24,1,0,1
153419.62,1,0,1
153482.91,0,1,1
153535.27,1,0,1
153537.55,0,1,1
153566.97,1,0,1
153604.44,1,0,1
153605.75,1,0,1
153662.88,1,0,1
153698.65,1,0,1
153727.32,1,0,1
153747.73,1,0,1
153771.8,1,0,1
153786.46,0,1,1
153810.41,1,0,1
153831.6,1,0,1
153887.93,0,1,1
153895.46,1,0,1
153917.41,1,0,1
153920.22,1,0,1
153955.38,0,1,1
153983.99,1,0,1
154000.99,1,0,1
154002.02,0,1,1
154071.27,1,0,1
154137.33,1,0,1
154181.41,1,0,1
154189.08,1,0,1
154208.96,1,0,1
154271.41,1,0,1
154279.87,1,0,1
154337.47,1,0,1
154344.0,0,1,1
154347.95,0,1,1
154360.97,1,0,1
154364.66,1,0,1
154389.18,1,0,1
154395.56,1,0,1
154460.68,1,0,1
154486.01,1,0,1
154491.39,1,0,1
154559.28,1,0,1
154598.56,1,0,1
154631.35,1,0,1
154639.72,1,0,1
154641.91,1,0,1
154642.91,1,0,1
154695.57,1,0,1
154700.61,1,0,1
154767.34,1,0,1
154775.7,1,0,1
154843.4,1,0,1
154844.22,1,0,1
154882.79,1,0,1
154908.52,1,0,1
154957.66,0,1,1
154971.63,0,1,1
154990.58,0,1,1
154997.64,1,0,1
155023.93,1,0,1
155047.11,0,1,1
155061.97,1,0,1
155144.12,1,0,1
155155.25,1,0,1
155165.61,1,0,1
155221.05,0,1,1
155227.0,1,0,1
155231.55,1,0,1
155248.62,1,0,1
155294.17,1,0,1
155304.53,1,0,1
155356.34,1,0,1
155394.52,1,0,1
155407.21,0,1,1
155485.24,1,0,1
155492.87,1,0,1
155495.63,1,0,1
155516.35,1,0,1
155593.74,1,0,1
155639.76,1,0,1
155641.46,1,0,1
155643.04,1,0,1
155665.76,1,0,1
155700.15,1,0,1
155711.64,1,0,1
155721.15,1,0,1
155743.48,1,0,1
155782.89,1,0,1
155786.39,1,0,1
155799.86,0,1,1
155823.2,1,0,1
155846.69,1,0,1
155850.4,0,1,1
155853.52,0,1,1
155870.82,1,0,1
155876.06,1,0,1
155879.57,0,1,1
155905.79,0,1,1
155915.24,0,1,1
155921.81,0,1,1
155996.96,1,0,1
156036.19,1,0,1
156048.64,1,0,1
156105.03,1,0,1
156122.13,0,1,1
156124.93,1,0,1
156125.72,1,0,1
156150.08,0,1,1
156153.27,1,0,1
156192.43,1,0,1
156249.06,1,0,1
156260.08,1,0,1
156309.52,1,0,1
156346.84,1,0,1
156361.58,0,1,1
156381.47,1,0,1
156394.74,1,0,1
156424.4,1,0,1
156425.57,0,1,1
156439.56,1,0,1
156476.36,0,1,1
156495.39,0,1,1
156529.44,1,0,1
156593.09,1,0,1
156598.23,1,0,1
156603.7,1,0,1
156618.38,0,1,1
156648.81,1,0,1
156660.21,1,0,1
156731.91,1,0,1
156768.45,1,0,1
156774.75,1,0,1
156774.94,0,1,1
156787.34,0,1,1
156791.36,1,0,1
156792.89,1,0,1
156858.2,1,0,1
156868.21,1,0,1
156878.42,0,1,1
156906.15,1,0,1
156910.46,0,1,1
156917.12,1,0,1
156953.54,0,1,1
157003.99,1,0,1
157015.5,0,1,1
157072.91,1,0,1
157097.09,1,0,1
157137.23,1,0,1
157143.61,0,1,1
157147.59,1,0,1
157166.79,0,1,1
157230.06,0,1,1
157238.05,1,0,1
157239.6,1,0,1
157333.69,0,1,1
157337.29,1,0,1
157358.43,0,1,1
157360.9,1,0,1
157378.5,1,0,1
157381.14,0,1,1
157397.57,1,0,1
157442.75,1,0,1
157458.61,0,1,1
157474.1,1,0,1
157486.1,1,0,1
157527.6,0,1,1
157549.6,1,0,1
157552.08,0,1,1
157564.75,1,0,1
157567.37,1,0,1
157577.29,1,0,1
157648.12,1,0,1
157664.02,1,0,1
157694.76,0,1,1
157711.18,1,0,1
157822.54,1,0,1
157862.82,1,0,1
157871.55,1,0,1
157878.67,1,0,1
157884.83,1,0,1
157886.6,1,0,1
157888.5,1,0,1
157891.11,1,0,1
157891.86,1,0,1
157908.19,0,1,1
157921.25,1,0,1
157932.75,1,0,1
157937.35,1,0,1
157959.02,0,1,1
158027.57,1,0,1
158032.5,0,1,1
158036.72,0,1,1
158043.11,1,0,1
158049.9,1,0,1
158054.49,1,0,1
158071.69,1,0,1
158086.33,1,0,1
158111.71,1,0,1
158171.36,1,0,1
158248.71,0,1,1
158264.62,1,0,1
158268.84,1,0,1
158302.59,0,1,1
158313.87,1,0,1
158323.81,0,1,1
158325.87,0,1,1
158336.36,1,0,1
158338.39,1,0,1
158344.63,1,0,1
158357.97,1,0,1
158365.89,1,0,1
158379.25,1,0,1
158408.23,1,0,1
158420.14,1,0,1
158437.73,1,0,1
158444.61,1,0,1
158527.45,1,0,1
158531.01,1,0,1
158545.25,1,0,1
158553.1,1,0,1
158580.05,1,0,1
158585.17,0,1,1
158590.25,1,0,1
158590.66,0,1,1
158591.12,1,0,1
158610.89,1,0,1
158615.41,1,0,1
158646.46,1,0,1
158666.99,1,0,1
158668.87,1,0,1
158684.81,1,0,1
158697.28,1,0,1
158735.1,1,0,1
158736.07,1,0,1
158742.81,1,0,1
158750.13,1,0,1
158750.53,1,0,1
158816.03,1,0,1
158840.99,1,0,1
158845.49,0,1,1
158853.98,1,0,1
158887.09,0,1,1
158891.79,1,0,1
158918.03,1,0,1
158937.55,1,0,1
158948.63,1,0,1
158958.9,1,0,1
158973.77,1,0,1
158974.45,1,0,1
159044.1,1,0,1
159069.37,1,0,1
159123.82,0,1,1
159130.32,1,0,1
159131.21,1,0,1
159132.83,1,0,1
159165.7,1,0,1
159207.34,1,0,1
159235.29,1,0,1
159254.29,1,0,1
159268.67,1,0,1
159311.46,1,0,1
159334.93,1,0,1
159344.43,1,0,1
159403.68,1,0,1
159416.58,1,0,1
159418.1,1,0,1
159456.87,0,1,1
159463.8,1,0,1
159475.08,0,1,1
159483.76,0,1,1
159486.76,1,0,1
159508.52,1,0,1
159553.27,1,0,1
159557.28,0,1,1
159576.75,0,1,1
159584.81,1,0,1
159585.61,1,0,1
159618.17,1,0,1
159629.64,1,0,1
159638.77,1,0,1
159649.44,1,0,1
159654.0,1,0,1
159676.55,1,0,1
159677.46,1,0,1
159718.27,0,1,1
159737.56,1,0,1
159742.33,1,0,1
159773.14,1,0,1
159777.37,1,0,1
159800.16,1,0,1
159808.95,1,0,1
159813.18,1,0,1
159823.16,1,0,1
159830.58,1,0,1
159835.78,0,1,1
159840.51,1,0,1
159888.1,1,0,1
159891.03,1,0,1
159899.97,1,0,1
159920.92,1,0,1
159938.82,1,0,1
160060.9,1,0,1
160095.31,1,0,1
160095.48,1,0,1
160110.65,1,0,1
160122.66,0,1,1
160129.99,1,0,1
160131.58,1,0,1
160162.42,1,0,1
160176.47,1,0,1
160213.27,1,0,1
160249.1,1,0,1
160277.65,1,0,1
160303.08,0,1,1
160346.3,1,0,1
160348.31,1,0,1
160383.47,1,0,1
160387.98,1,0,1
160450.21,1,0,1
160523.33,1,0,1
160526.36,0,1,1
160529.71,0,1,1
160532.88,1,0,1
160546.58,1,0,1
160548.12,1,0,1
160574.09,1,0,1
160589.18,1,0,1
160593.41,1,0,1
160607.06,1,0,1
160618.61,0,1,1
160663.11,1,0,1
160670.37,1,0,1
160696.72,1,0,1
160810.85,0,1,1
160828.98,1,0,1
160835.3,1,0,1
160849.43,0,1,1
160941.78,1,0,1
160948.87,1,0,1
160968.44,1,0,1
160976.85,0,1,1
160979.66,1,0,1
160990.27,1,0,1
161002.29,1,0,1
161051.75,1,0,1
161064.29,1,0,1
161069.73,1,0,1
161076.92,1,0,1
161083.53,1,0,1
161125.67,0,1,1
161133.4,1,0,1
161154.85,1,0,1
161203.6,1,0,1
161217.18,1,0,1
161229.84,1,0,1
161241.65,0,1,1
161242.99,0,1,1
161253.08,1,0,1
161304.68,0,1,1
161326.73,1,0,1
161333.13,1,0,1
161344.13,1,0,1
161388.22,1,0,1
161407.48,1,0,1
161428.25,1,0,1
161435.02,0,1,1
161465.31,1,0,1
161479.19,0,1,1
161519.77,1,0,1
161559.12,1,0,1
161571.79,1,0,1
161574.19,1,0,1
161579.85,1,0,1
161642.08,1,0,1
161653.5,0,1,1
161655.55,0,1,1
161668.15,1,0,1
161671.15,1,0,1
161767.38,1,0,1
161800.77,1,0,1
161802.82,0,1,1
161811.23,1,0,1
161845.81,0,1,1
161848.03,1,0,1
161854.98,1,0,1
161888.63,1,0,1
161909.95,1,0,1
161937.62,0,1,1
161954.43,1,0,1
161971.42,1,0,1
162012.6,1,0,1
162022.47,1,0,1
162053.92,1,0,1
162087.82,1,0,1
162137.5,1,0,1
162149.07,1,0,1
162198.32,1,0,1
162223.67,0,1,1
162253.9,1,0,1
162260.93,1,0,1
162267.91,1,0,1
162304.59,1,0,1
162321.26,1,0,1
162347.05,1,0,1
162428.05,1,0,1
162443.05,1,0,1
162452.65,1,0,1
162478.11,1,0,1
162501.83,0,1,1
162503.48,0,1,1
162511.55,1,0,1
162515.17,1,0,1
162523.66,1,0,1
162597.15,1,0,1
162599.51,1,0,1
162643.15,0,1,1
162668.33,1,0,1
162683.06,1,0,1
162697.93,1,0,1
162699.7,0,1,1
162703.0,1,0,1
162719.69,0,1,1
162734.31,0,1,1
162756.29,0,1,1
162760.96,1,0,1
162763.01,1,0,1
162809.2,1,0,1
162812.16,1,0,1
162820.6,1,0,1
162858.29,1,0,1
162865.52,1,0,1
162878.96,1,0,1
162889.1,1,0,1
162922.65,1,0,1
162960.05,0,1,1
162961.79,1,0,1
163060.43,1,0,1
163112.9,0,1,1
163113.41,1,0,1
163116.75,1,0,1
163141.18,0,1,1
163145.5,0,1,1
163147.99,0,1,1
163150.03,0,1,1
163170.32,1,0,1
163181.62,1,0,1
163185.76,1,0,1
163191.99,0,1,1
163216.48,1,0,1
163221.22,1,0,1
163225.48,1,0,1
163254.39,1,0,1
163257.44,1,0,1
163295.87,1,0,1
163317.5,1,0,1
163327.27,1,0,1
163331.65,1,0,1
163365.85,0,1,1
163427.18,1,0,1
163440.8,0,1,1
163457.55,1,0,1
163471.01,1,0,1
163477.22,1,0,1
163484.8,1,0,1
163504.33,1,0,1
163516.16,1,0,1
163524.7,1,0,1
163534.75,0,1,1
163550.58,0,1,1
163558.36,1,0,1
163563.07,1,0,1
163570.25,1,0,1
163581.67,1,0,1
163587.9,1,0,1
163625.56,1,0,1
163641.53,1,0,1
163655.01,1,0,1
163666.85,1,0,1
163667.56,1,0,1
163691.48,1,0,1
163714.92,1,0,1
163736.09,0,1,1
163746.09,0,1,1
163757.29,1,0,1
163783.0,1,0,1
163798.41,0,1,1
163809.08,1,0,1
163830.64,1,0,1
163911.32,1,0,1
163944.18,0,1,1
163989.66,0,1,1
164017.89,1,0,1
164018.98,1,0,1
164038.07,0,1,1
164039.51,1,0,1
164040.94,0,1,1
164061.6,1,0,1
164064.44,0,1,1
164074.89,1,0,1
164081.42,1,0,1
164083.72,1,0,1
164104.74,1,0,1
164117.69,1,0,1
164119.35,1,0,1
164128.41,0,1,1
164128.58,1,0,1
164137.36,1,0,1
164162.44,1,0,1
164170.46,1,0,1
164213.53,0,1,1
164223.7,0,1,1
164241.67,1,0,1
164247.51,1,0,1
164248.33,1,0,1
164253.35,1,0,1
164255.69,1,0,1
164257.37,1,0,1
164268.28,1,0,1
164287.86,1,0,1
164357.1,1,0,1
164394.65,1,0,1
164453.98,1,0,1
164482.92,1,0,1
164484.78,1,0,1
164537.17,1,0,1
164549.74,1,0,1
164608.98,1,0,1
164621.43,1,0,1
164647.72,0,1,1
164652.02,0,1,1
164696.27,1,0,1
164717.95,1,0,1
164741.5,1,0,1
164741.81,1,0,1
164756.81,1,0,1
164768.82,1,0,1
164804.02,1,0,1
164806.89,1,0,1
164815.59,1,0,1
164825.04,1,0,1
164844.37,1,0,1
164864.67,1,0,1
164886.64,1,0,1
164924.11,1,0,1
164966.27,1,0,1
164967.21,1,0,1
164975.82,1,0,1
165000.68,1,0,1
165008.97,1,0,1
165035.17,1,0,1
165038.41,1,0,1
165082.25,1,0,1
165122.55,0,1,1
165162.4,1,0,1
165196.65,1,0,1
165227.23,1,0,1
165257.31,1,0,1
165303.79,1,0,1
165370.66,1,0,1
165378.66,0,1,1
165385.55,1,0,1
165407.96,1,0,1
165562.84,1,0,1
165574.54,0,1,1
165576.55,1,0,1
165580.93,0,1,1
165614.4,1,0,1
165626.6,1,0,1
165675.01,1,0,1
165692.03,1,0,1
165693.06,1,0,1
165702.64,1,0,1
165786.1,1,0,1
165840.94,1,0,1
165849.49,0,1,1
165990.44,1,0,1
166031.08,1,0,1
166038.27,1,0,1
166102.61,1,0,1
166144.98,1,0,1
166164.3,0,1,1
166165.93,0,1,1
166177.3,1,0,1
166187.1,1,0,1
166188.28,1,0,1
166194.53,1,0,1
166224.39,1,0,1
166236.38,0,1,1
166264.89,1,0,1
166305.16,0,1,1
166310.82,1,0,1
166317.71,1,0,1
166324.79,0,1,1
166335.0,1,0,1
166370.81,1,0,1
166376.54,1,0,1
166386.22,0,1,1
166423.66,0,1,1
166440.32,1,0,1
166458.41,1,0,1
166468.21,0,1,1
166472.81,1,0,1
166475.44,0,1,1
166476.95,0,1,1
166495.2,1,0,1
166513.49,0,1,1
166516.84,1,0,1
166520.96,1,0,1
166526.26,0,1,1
166586.99,0,1,1
166588.76,1,0,1
166650.32,1,0,1
166650.9,0,1,1
166656.18,1,0,1
166677.35,0,1,1
166677.54,1,0,1
166678.28,1,0,1
166682.57,1,0,1
166692.03,1,0,1
166694.93,1,0,1
166698.18,1,0,1
166707.22,1,0,1
166720.28,1,0,1
166792.71,1,0,1
166799.93,1,0,1
166830.71,1,0,1
166850.57,1,0,1
166896.01,0,1,1
166929.43,0,1,1
166957.82,1,0,1
166984.44,1,0,1
166996.46,0,1,1
167023.95,0,1,1
167030.51,1,0,1
167032.49,1,0,1
167033.83,1,0,1
167035.07,1,0,1
167036.94,1,0,1
167058.75,1,0,1
167066.95,0,1,1
167087.34,0,1,1
167155.36,1,0,1
167162.43,1,0,1
167179.48,1,0,1
167181.77,1,0,1
167183.07,0,1,1
167237.94,1,0,1
167256.35,1,0,1
167289.82,1,0,1
167313.07,1,0,1
167336.78,1,0,1
167376.26,1,0,1
167387.36,1,0,1
167400.29,1,0,1
167461.5,1,0,1
167522.19,1,0,1
167538.66,1,0,1
167553.06,1,0,1
167554.86,1,0,1
167564.82,1,0,1
167573.06,1,0,1
167621.18,1,0,1
167636.15,1,0,1
167673.37,1,0,1
167682.37,1,0,1
167682.57,1,0,1
167689.56,1,0,1
167705.07,1,0,1
167723.25,1,0,1
167749.54,1,0,1
167756.45,1,0,1
167773.55,1,0,1
167778.62,1,0,1
167784.28,1,0,1
167810.26,1,0,1
167848.02,1,0,1
167873.49,1,0,1
167889.1,1,0,1
167909.52,1,0,1
167916.35,1,0,1
167931.81,1,0,1
167969.15,1,0,1
167973.63,1,0,1
167984.61,1,0,1
167984.72,1,0,1
168002.31,0,1,1
168008.17,1,0,1
168023.6,1,0,1
168034.83,0,1,1
168034.9,1,0,1
168035.62,0,1,1
168053.4,1,0,1
168080.53,0,1,1
168085.97,1,0,1
168152.76,1,0,1
168184.62,0,1,1
168186.11,1,0,1
168219.75,1,0,1
168261.4,1,0,1
168280.95,1,0,1
168285.85,1,0,1
168290.06,1,0,1
168294.27,1,0,1
168303.55,1,0,1
168313.17,1,0,1
168359.98,0,1,1
168369.37,1,0,1
168412.07,0,1,1
168460.12,1,0,1
168462.26,1,0,1
168469.65,1,0,1
168486.02,1,0,1
168507.68,0,1,1
168515.61,1,0,1
168521.72,1,0,1
168544.85,1,0,1
168605.96,1,0,1
168607.74,1,0,1
168650.4,1,0,1
168658.3,1,0,1
168683.57,1,0,1
168753.34,1,0,1
168773.54,1,0,1
168779.47,1,0,1
168780.04,1,0,1
168781.8,1,0,1
168816.22,1,0,1
168816.73,0,1,1
168822.01,1,0,1
168834.38,1,0,1
168840.23,1,0,1
168886.39,0,1,1
168895.06,1,0,1
168924.41,1,0,1
168989.77,1,0,1
169037.84,0,1,1
169117.74,1,0,1
169122.54,1,0,1
169137.24,1,0,1
169149.38,1,0,1
169156.64,1,0,1
169161.46,1,0,1
169183.66,1,0,1
169203.51,0,1,1
169278.51,1,0,1
169286.74,1,0,1
169287.99,1,0,1
169291.7,1,0,1
169303.65,1,0,1
169361.89,1,0,1
169381.9,1,0,1
169386.81,1,0,1
169415.54,1,0,1
169425.3,0,1,1
169469.3,1,0,1
169498.61,1,0,1
169505.83,1,0,1
169583.18,0,1,1
169621.69,0,1,1
169642.13,0,1,1
169653.32,1,0,1
169654.57,1,0,1
169665.79,1,0,1
169669.33,0,1,1
169719.35,0,1,1
169741.96,1,0,1
169763.89,0,1,1
169781.45,0,1,1
169802.73,1,0,1
169804.4,1,0,1
169862.01,0,1,1
169894.4,1,0,1
169915.02,1,0,1
169920.92,1,0,1
169921.11,0,1,1
169935.46,0,1,1
169952.82,1,0,1
169963.2,0,1,1
169964.12,1,0,1
170008.74,1,0,1
170025.43,1,0,1
170034.95,0,1,1
170041.95,1,0,1
170072.9,1,0,1
170099.23,1,0,1
170122.22,1,0,1
170138.68,0,1,1
170142.09,1,0,1
170195.4,1,0,1
170214.82,0,1,1
170226.47,1,0,1
170262.97,1,0,1
170307.43,1,0,1
170309.19,1,0,1
170320.58,1,0,1
170332.67,0,1,1
170333.38,1,0,1
170338.35,1,0,1
170347.1,1,0,1
170360.11,1,0,1
170382.99,1,0,1
170392.59,1,0,1
170409.45,1,0,1
170421.13,1,0,1
170426.65,0,1,1
170454.93,0,1,1
170481.98,1,0,1
170483.9,1,0,1
170487.4,0,1,1
170514.21,1,0,1
170518.83,1,0,1
170528.63,1,0,1
170563.73,1,0,1
170621.55,1,0,1
170634.49,1,0,1
170638.98,1,0,1
170661.02,1,0,1
170676.67,1,0,1
170679.74,1,0,1
170705.53,1,0,1
170764.08,1,0,1
170770.44,1,0,1
170819.01,1,0,1
170821.43,0,1,1
170829.87,1,0,1
170835.32,1,0,1
170886.17,1,0,1
170893.85,1,0,1
170903.4,1,0,1
170950.58,1,0,1
170968.99,1,0,1
170980.86,1,0,1
170984.97,0,1,1
170996.86,1,0,1
170998.83,1,0,1
171014.69,1,0,1
171021.44,1,0,1
171037.63,1,0,1
171039.56,1,0,1
171045.31,0,1,1
171045.35,0,1,1
171056.65,0,1,1
171060.01,0,1,1
171070.52,1,0,1
171096.2,1,0,1
171099.22,1,0,1
171189.83,0,1,1
171260.66,1,0,1
171340.68,0,1,1
171344.09,1,0,1
171345.02,0,1,1
171364.18,1,0,1
171378.77,1,0,1
171413.66,1,0,1
171430.16,1,0,1
171442.36,1,0,1
171457.06,0,1,1
171463.83,1,0,1
171482.56,1,0,1
171515.84,1,0,1
171519.06,1,0,1
171552.02,1,0,1
171575.54,1,0,1
171587.9,1,0,1
171657.57,1,0,1
171668.2,1,0,1
171681.86,0,1,1
171706.66,1,0,1
171707.93,1,0,1
171716.81,1,0,1
171733.22,1,0,1
171762.87,0,1,1
171768.76,1,0,1
171770.58,1,0,1
171774.5,1,0,1
171837.06,1,0,1
171840.24,0,1,1
171867.08,1,0,1
171922.72,1,0,1
171928.04,1,0,1
171960.76,1,0,1
171971.25,0,1,1
171995.34,1,0,1
172001.44,1,0,1
172031.22,1,0,1
172033.57,1,0,1
172049.84,1,0,1
172063.09,1,0,1
172096.08,1,0,1
172097.4,1,0,1
172097.95,1,0,1
172114.67,1,0,1
172129.26,1,0,1
172141.33,1,0,1
172149.76,1,0,1
172172.7,1,0,1
172175.9,1,0,1
172200.91,1,0,1
172240.27,1,0,1
172269.21,0,1,1
172290.61,1,0,1
172321.21,0,1,1
172363.41,1,0,1
172363.52,1,0,1
172372.63,1,0,1
172437.12,1,0,1
172450.04,0,1,1
172459.39,1,0,1
172490.78,0,1,1
172495.81,0,1,1
172497.73,1,0,1
172501.38,1,0,1
172524.51,1,0,1
172526.9,0,1,1
172531.23,1,0,1
172557.77,1,0,1
172572.64,1,0,1
172576.43,0,1,1
172576.56,1,0,1
172586.89,0,1,1
172601.62,1,0,1
172618.52,1,0,1
172629.67,1,0,1
172638.13,1,0,1
172646.88,1,0,1
172665.21,1,0,1
172668.39,1,0,1
172674.36,0,1,1
172718.35,0,1,1
172749.4,0,1,1
172749.65,1,0,1
172782.69,1,0,1
172792.43,0,1,1
172810.51,1,0,1
172814.99,1,0,1
172832.9,1,0,1
172852.06,0,1,1
172930.28,1,0,1
172939.3,0,1,1
172967.87,1,0,1
173016.46,1,0,1
173052.19,1,0,1
173117.22,0,1,1
173179.79,0,1,1
173195.33,1,0,1
173197.12,1,0,1
173219.09,1,0,1
173240.52,1,0,1
173245.68,1,0,1
173273.2,0,1,1
173276.62,1,0,1
173321.65,1,0,1
173365.89,1,0,1
173365.9,0,1,1
173386.95,1,0,1
173425.68,1,0,1
173454.07,1,0,1
173464.43,0,1,1
173486.39,1,0,1
173495.77,1,0,1
173498.45,1,0,1
173511.72,1,0,1
173516.71,1,0,1
173568.3,0,1,1
173576.71,1,0,1
173586.63,0,1,1
173599.38,1,0,1
173617.09,1,0,1
173629.78,1,0,1
173632.92,1,0,1
173680.39,1,0,1
173683.0,0,1,1
173776.5,1,0,1
173779.25,0,1,1
173783.38,1,0,1
173784.04,1,0,1
173792.77,1,0,1
173837.54,1,0,1
173843.21,1,0,1
173844.89,1,0,1
173851.11,1,0,1
173870.39,1,0,1
173878.87,0,1,1
173899.42,0,1,1
173912.29,0,1,1
173940.59,1,0,1
173948.4,1,0,1
173952.5,1,0,1
173989.47,0,1,1
174027.3,1,0,1
174032.0,1,0,1
174094.24,1,0,1
174098.28,0,1,1
174107.04,1,0,1
174118.93,1,0,1
174123.16,0,1,1
174183.44,1,0,1
174189.04,0,1,1
174196.68,1,0,1
174205.22,0,1,1
174225.88,1,0,1
174227.66,1,0,1
174235.06,1,0,1
174248.52,0,1,1
174268.87,1,0,1
174303.29,1,0,1
174311.3,1,0,1
174337.68,1,0,1
174381.23,1,0,1
174431.01,1,0,1
174434.06,0,1,1
174435.48,1,0,1
174478.54,1,0,1
174531.27,1,0,1
174536.17,1,0,1
174570.55,1,0,1
174606.35,1,0,1
174627.06,1,0,1
174652.51,1,0,1
174667.58,1,0,1
174667.65,1,0,1
174729.3,1,0,1
174738.2,1,0,1
174770.14,0,1,1
174777.98,1,0,1
174800.31,1,0,1
174815.54,1,0,1
174822.74,1,0,1
174825.57,1,0,1
174873.09,1,0,1
174916.85,0,1,1
174918.46,1,0,1
174921.91,1,0,1
174969.92,1,0,1
174971.64,1,0,1
175015.12,1,0,1
175025.27,1,0,1
175043.69,1,0,1
175070.94,0,1,1
175071.29,0,1,1
175072.47,1,0,1
175082.2,1,0,1
175094.62,1,0,1
175149.2,0,1,1
175161.05,1,0,1
175178.56,1,0,1
175224.12,1,0,1
175235.99,1,0,1
175252.78,1,0,1
175262.49,1,0,1
175295.89,0,1,1
175296.76,1,0,1
175310.38,1,0,1
175314.87,1,0,1
175324.74,0,1,1
175347.28,1,0,1
175373.46,1,0,1
175380.77,1,0,1
175398.34,1,0,1
175399.14,1,0,1
175423.69,1,0,1
175458.21,1,0,1
175477.03,1,0,1
175479.92,0,1,1
175480.93,1,0,1
175518.31,1,0,1
175544.02,1,0,1
175611.5,1,0,1
175643.44,1,0,1
175657.55,1,0,1
175664.25,1,0,1
175674.01,1,0,1
175696.16,0,1,1
175697.87,1,0,1
175709.4,0,1,1
175722.31,1,0,1
175743.92,1,0,1
175749.36,1,0,1
175750.21,1,0,1
175753.55,0,1,1
175756.36,1,0,1
175795.87,1,0,1
175820.91,1,0,1
175836.03,0,1,1
175843.68,0,1,1
175853.64,1,0,1
175877.7,0,1,1
175893.53,1,0,1
175894.24,1,0,1
175905.97,1,0,1
175910.95,0,1,1
175969.19,1,0,1
176036.01,1,0,1
176091.31,1,0,1
176137.2,1,0,1
176142.09,1,0,1
176152.7,1,0,1
176163.74,1,0,1
176244.87,1,0,1
176254.12,1,0,1
176276.1,1,0,1
176318.27,1,0,1
176353.87,0,1,1
176395.02,1,0,1
176403.33,0,1,1
176407.15,0,1,1
176433.6,1,0,1
176450.19,1,0,1
176471.78,0,1,1
176487.05,1,0,1
176547.8,1,0,1
176570.28,0,1,1
176576.62,1,0,1
176580.63,1,0,1
176614.86,0,1,1
176678.72,1,0,1
176680.16,0,1,1
176692.65,1,0,1
176692.87,1,0,1
176712.59,0,1,1
176713.47,1,0,1
176728.28,1,0,1
176730.02,1,0,1
176743.51,1,0,1
176750.81,1,0,1
176763.27,1,0,1
176768.59,1,0,1
176779.46,1,0,1
176780.39,1,0,1
176791.27,1,0,1
176809.87,1,0,1
176843.53,1,0,1
176858.5,1,0,1
176868.89,1,0,1
176882.08,1,0,1
176883.42,1,0,1
176902.83,1,0,1
176903.35,1,0,1
176913.42,1,0,1
176921.0,1,0,1
176924.21,0,1,1
176925.69,1,0,1
176943.59,1,0,1
176945.96,1,0,1
176962.31,1,0,1
176984.34,1,0,1
177017.39,1,0,1
177025.79,1,0,1
177028.0,0,1,1
177065.24,0,1,1
177092.16,1,0,1
177099.71,1,0,1
177112.7,1,0,1
177130.33,1,0,1
177235.21,1,0,1
177235.23,1,0,1
177238.35,1,0,1
177279.41,1,0,1
177295.92,1,0,1
177355.8,0,1,1
177357.16,1,0,1
177362.45,1,0,1
177378.66,0,1,1
177383.68,0,1,1
177384.45,1,0,1
177397.49,1,0,1
177423.02,0,1,1
177431.59,0,1,1
177480.45,0,1,1
177497.4,1,0,1
177506.66,1,0,1
177519.39,1,0,1
177524.19,1,0,1
177528.92,1,0,1
177607.77,1,0,1
177613.19,1,0,1
177614.17,0,1,1
177622.38,1,0,1
177624.01,1,0,1
177644.52,0,1,1
177651.38,1,0,1
177655.68,0,1,1
177668.55,1,0,1
177670.57,1,0,1
177683.02,0,1,1
177695.67,1,0,1
177703.15,1,0,1
177719.88,0,1,1
177737.07,1,0,1
177738.98,1,0,1
177740.58,0,1,1
177747.03,0,1,1
177747.72,1,0,1
177772.03,0,1,1
177783.04,1,0,1
177784.68,0,1,1
177805.44,0,1,1
